CODEINSEE0;CODEINTERNE1;Observation2;Année3;"MontantTitre"4;"MontantconventionAnnéeN"5;"MontantAnnexe2"6;type7;"dated'envoicollectivitépoursignature"8;dateretour9;datesignaturedelaconvention10;"dated'envoicollectivitésigné"11;"RévisionEnvoi"12;RévisionRetour13;EnvoiRPQS14;RetourRPQS15;"MandatRPQS"16;nødetitre17;"dateémissiontitre"18;"EnvoiAnnexe2marché"19;"RetourAnnexe2signee"20;"MandatSPAC"21;DateArrˆtéDUP22
55224;A101;;2016;490.37;350;140.37;18;;;;;16/11/15;24/12/15;24/02/17;;0;1370;14/04/16;16/11/15;24/12/15;1;;;
55224;A101;;2017;0;350;143.05;18;;;;;25/10/16;29/11/16;;;0;;;30/01/17;10/02/17;1;;;
55228;A102;;2009;391;391;;21;06/05/09;12/05/09;03/06/09;10/06/09;;;;;0;2203;29/06/09;;;0;;;
55228;A103;;2014;1203.5;520;683.5;17;13/02/14;18/02/14;21/02/14;26/02/14;;;;;0;1102;03/04/14;13/02/14;18/02/14;0;;;
55228;A104;;2015;798.2;455;343.2;18;08/12/14;11/12/14;22/12/14;24/12/14;;;04/03/16;14/03/16;1;1767;01/05/15;16/12/14;19/12/14;1;;;
55228;A104;;2016;595.37;455;140.37;18;;;;;16/11/15;22/12/15;24/02/17;29/03/17;1;1369;14/04/16;16/11/15;22/12/15;1;;;
55228;A104;;2017;0;455;357.61;18;;;;;25/10/16;15/03/17;;;1;;;30/01/17;06/03/17;1;;;
55232;A105;;2010;250;250;0;17;12/01/10;13/04/10;11/05/10;12/05/10;;;;;0;1801;26/05/10;10/03/10;;0;;;
55232;A105;;2011;250;250;0;17;;;;;;;;;0;2598;11/07/11;;;0;;;
55232;A105;;2012;250;250;323.37;17;;;;;20/12/11;;;;0;2180;08/06/12;30/12/11;;0;;;
55232;A106;;2013;275;275;0;17;09/01/13;17/01/13;28/01/13;30/01/13;;;11/01/13;;0;1720;18/04/13;;;0;;;
55232;A106;;2014;275;275;0;17;;;;;03/12/13;11/12/13;22/01/14;;0;1041;28/03/14;;;0;;;
55232;A107;;2012;250;250;;21;10/08/12;23/10/12;05/11/12;07/11/12;;;;;0;6432;20/08/13;;;0;;;
55232;A108;;2016;0;275;0;19;25/01/17;06/02/17;29/09/16;10/02/17;;;;;0;453;16/03/17;;;0;;;
55232;A108;pasdeservice;2017;0;0;;19;;;;;09/02/17;20/02/17;;;0;;;09/02/17;20/02/17;0;;;
55232;A108;;2018;0;0;;19;;;;;;;;;0;;;;;0;;;
55242;A109;;2009;250;250;;21;06/05/09;15/05/09;03/06/09;08/06/09;;;;;0;2201;29/06/09;;;0;;;
55242;A110;;2015;618.2;275;343.2;19;22/06/15;02/07/15;07/07/15;09/07/15;;;04/03/16;02/05/16;1;3232;16/07/15;;02/07/15;1;;;
55242;A110;;2016;275;275;0;19;;;;;16/11/15;26/11/15;24/02/17;;1;1368;14/04/16;;;1;;;
55242;A110;;2017;0;275;357.61;19;;;;;25/10/16;07/11/16;;;1;;;30/01/17;10/02/17;1;;;
55247;A111;;2013;275;275;;21;23/07/13;01/08/13;05/08/13;08/08/13;;;;;0;8302;24/12/13;;;0;;;
55248;A112;;2010;289.5;289.5;;21;29/09/10;04/10/10;11/10/10;14/10/10;;;;;0;463;23/02/11;;;0;;;
55248;A113;;2013;330.65;330.65;;21;21/11/13;28/11/13;06/12/13;;;;;;0;3779;18/09/14;;;0;;;
55268;A114;;2010;429.75;429.75;;21;13/07/10;16/07/10;26/07/10;27/07/10;;;;;0;462;23/02/11;;;0;;;
55268;A115;;2016;890.93;540;343.2;19;16/12/15;03/02/16;08/02/16;09/02/16;;;24/02/17;28/04/17;0;1447;19/04/16;16/12/15;03/02/16;1;;;
55268;A115;;2017;0;540;357.61;19;;;;;25/10/16;10/11/16;;;0;;;30/01/17;10/02/17;1;;;
55268;A115;;2018;0;0;;19;;;;;;;;;0;;;;;0;;;
55274;A116;;2011;0;250;;21;14/12/11;05/01/12;16/01/12;16/01/12;;;;;0;1570;03/05/12;;;0;;;
55276;A117;;2009;250;250;;21;03/06/09;11/06/09;22/06/09;24/06/09;;;;;0;3126;24/09/09;;;0;;;
55276;A118;;2016;275;275;0;19;22/01/16;25/02/16;01/03/16;01/03/16;;;24/02/17;30/03/17;0;708;11/03/16;22/01/16;;1;;;
55276;A118;;2017;0;275;357.61;19;;;;;25/10/16;10/11/16;;;0;;;30/01/17;10/02/17;1;;;
55276;A118;;2018;0;0;;19;;;;;;;;;0;;;;;1;;;
55279;A119;;2010;312.75;312.75;;21;;01/02/10;16/02/10;17/02/10;;;;;0;1882;28/05/10;;;0;;;
55279;A120;;2016;275;275;0;19;28/04/16;09/05/16;23/05/16;23/05/16;;;24/02/17;;0;2152;04/06/16;;;0;;;
55279;A120;;2017;0;275;357.61;19;;;;;25/10/16;02/11/16;;;0;;;30/01/17;13/02/17;0;;;
55279;A120;;2018;0;0;;19;;;;;;;;;0;;;;;0;;;
55288;A121;;2009;975;975;;17;24/07/09;07/08/09;29/09/09;02/10/09;;;;;0;4261;25/11/09;15/02/10;29/03/10;0;;;
55288;A121;;2010;1621.45;975;646.45;17;;;;;;;;;0;1800;26/05/10;;;0;;;
55288;A121;;2011;1629.85;975;654.85;17;;;;;;;;;0;2578;11/07/11;28/12/10;04/01/11;0;;;
55288;A122;;2012;1621.75;975;646.75;17;16/11/11;19/12/11;29/12/11;29/12/11;;;11/01/13;;1;2159;08/06/12;30/12/11;09/01/12;0;;;
55288;A122;;2013;1699.03;1040;659.03;17;;;;;14/01/13;;22/01/14;07/02/14;1;1734;01/04/13;22/01/13;28/01/13;0;;;
55288;A122;;2014;1723.5;1040;683.5;17;;;;;03/12/13;10/12/13;;28/04/15;1;989;27/03/14;14/01/14;21/01/14;0;;;
55288;A123;;2015;1937.4;1251;686.4;19;25/11/14;03/12/14;05/12/14;10/12/14;;;04/03/16;20/04/16;1;1631;29/04/15;10/12/14;17/12/14;1;;;
55288;A123;;2016;1952.87;1251;701.87;19;;;;;11/12/15;22/12/15;24/02/17;21/03/17;1;1448;19/04/16;11/12/15;22/12/15;1;;;
55288;A123;;2017;0;1251;715.23;19;;;;;07/11/16;17/11/16;;;1;;;30/01/17;06/02/17;1;;;
55288;A124;;2014;789;789;;21;18/09/14;24/09/14;29/09/14;01/10/14;;;;;0;3248;20/07/15;;;0;;;
55253;A125;;2011;474;474;;21;27/09/11;07/10/11;17/11/11;24/11/11;;;;;0;3931;02/10/12;;;0;;;
55315;A126;;2012;250;250;;21;24/04/12;04/05/12;10/05/12;14/05/12;;;;;0;2634;06/07/12;;;0;;;
55328;A127;Groupement;2011;1047;1047;;21;;21/09/11;19/10/11;27/10/11;;;;;0;143;24/01/12;;;0;;;
55348;A128;;2009;371.25;371.25;;21;12/11/09;16/11/09;16/12/09;22/12/09;;;;;0;1881;28/05/10;;;0;;;
55348;A129;;2014;275;275;;21;18/09/14;30/09/14;07/10/14;08/10/14;;;;;0;424;17/02/15;;;0;;;
55348;A130;;2013;0;0;0;17;12/03/13;14/01/14;23/01/14;;;;;;0;;;;;0;;;
55348;A130;;2014;280;280;0;17;;;;;;;23/01/14;24/02/14;0;1086;03/04/14;;;0;;;
55348;A131;;2015;515.28;378;137.28;19;26/11/14;29/12/14;12/01/15;14/01/15;;;04/03/16;25/04/16;1;1620;29/04/15;07/01/15;17/02/15;1;;;
55348;A131;;2016;378;378;0;19;;;;;16/11/15;23/11/15;24/02/17;30/03/17;1;1451;19/04/16;;;1;;;
55348;A131;;2017;0;378;143.05;19;;;;;25/10/16;14/11/16;;;1;;;30/01/17;22/02/17;1;;;
55357;A132;;2012;250;250;;21;25/09/12;22/11/12;03/12/12;04/12/12;;;;;0;6431;20/08/13;;;0;;;
55373;A133;;2009;250;250;;17;08/06/09;18/06/09;29/07/09;04/08/09;;;;;0;4153;24/11/09;15/02/10;08/03/10;0;;;
55373;A133;;2010;573.22;250;323.22;17;;;;;;;;;0;1792;26/05/10;;;0;;;
55373;A133;;2011;250;250;0;17;;;;;;;;;0;2585;11/07/11;;;0;;;
55373;A134;;2012;573.37;250;323.37;17;16/11/11;04/01/12;16/01/12;16/01/12;;;;;0;2171;08/06/12;30/12/11;04/01/12;0;;;
55373;A134;CABLD1/1/14;2013;275;275;0;17;;;;;14/01/13;;11/01/13;14/03/13;0;1717;18/04/13;;;0;;;
55385;A135;;2009;324.75;324.75;;21;08/06/09;09/07/09;29/07/09;04/08/09;;;;;0;4262;25/11/09;;;0;;;
55385;A136;;2009;250;250;;17;08/06/09;09/07/09;29/07/09;04/08/09;;;;;0;4262;25/11/09;15/02/10;02/03/10;0;;;
55385;A136;;2010;250;250;0;17;;;;;;;;;0;1789;26/05/10;;;0;;;
55385;A136;;2011;577.42;250;327.42;17;;;;;;;;;0;2580;11/07/11;28/12/10;15/02/11;0;;;
55385;A137;;2012;250;250;;17;16/11/11;26/12/11;29/12/11;29/12/11;;;;;0;2166;08/06/12;;;0;;;
55385;A137;;2013;604.51;275;329.51;17;;;;;14/01/13;;11/01/13;28/02/13;1;1715;18/04/13;22/01/13;19/02/13;0;;;
55385;A137;;2014;275;275;0;17;;;;;03/12/13;07/12/13;22/01/14;25/02/14;1;1099;03/04/14;;;0;;;
55385;A138;;2015;618.2;275;343.2;19;25/11/14;01/10/14;05/12/14;10/12/14;;;04/03/16;13/04/16;1;1629;29/04/15;12/12/14;24/12/14;1;;;
55385;A138;;2016;625.93;275;350.93;19;;;;;16/11/15;30/11/15;24/02/17;;1;1452;19/04/16;16/11/15;30/11/15;1;;;
55385;A138;;2017;0;275;357.61;19;;;;;25/10/16;07/11/16;;;1;;;16/02/17;06/04/17;1;;;
55397;A139;;2012;573.37;250;323.37;17;12/01/12;30/04/12;04/05/12;11/05/12;;;;;0;2283;13/06/12;12/01/12;30/04/12;0;;;
55397;A139;;2013;275;275;0;17;;;;;14/01/13;;11/01/13;07/02/13;0;1713;18/04/13;;;0;;;
55397;A139;;2014;616.75;275;341.75;17;;;;;03/12/13;19/12/13;22/01/14;;0;990;27/03/14;14/01/14;24/02/14;0;;;
55397;A140;;2015;275;275;0;19;16/12/14;22/12/14;05/01/15;07/01/15;;;04/03/16;09/05/16;0;1751;01/05/15;;;1;;;
55397;A140;;2016;275;275;0;19;;;;;16/11/15;;24/02/17;22/03/17;0;673;08/03/16;;;1;;;
55397;A140;;2017;0;275;357.61;19;;;;;25/10/16;14/12/16;;;0;;;24/03/17;06/04/17;1;;;
55412;A141;;2013;275;275;;21;07/11/13;14/11/13;21/11/13;25/11/13;;;;;0;2315;01/07/14;;;0;;;
55437;A142;;2013;275;275;;21;08/10/13;21/10/13;24/10/13;30/10/13;;;;;0;8299;24/12/13;;;0;;;
55443;A143;;2009;0;0;;17;19/06/09;02/07/09;29/07/09;04/08/09;;;;;0;;;15/02/10;;0;;;
55443;A143;;2010;262.5;262.5;;17;;;;;;;;;0;1790;26/05/10;;;0;;;
55443;A143;;2011;589.92;262.5;327.42;17;;;;;;;;;0;2583;11/07/11;28/12/10;03/03/11;0;;;
55443;A144;;2012;262.5;262.5;;17;21/11/11;12/01/12;24/01/12;24/01/12;;;;;0;2169;08/06/12;;;0;;;
55443;A144;;2013;609.51;280;329.51;17;;;;;14/01/13;;11/01/13;;0;1735;18/04/13;22/01/13;31/01/13;0;;;
55443;A144;;2014;280;280;0;17;;;;;03/12/13;30/12/13;22/01/14;27/03/14;1;1028;28/03/14;;;0;;;
55443;A145;;2015;618.2;275;343.2;19;25/11/14;04/12/14;10/12/14;12/12/14;;;04/03/16;17/03/16;1;1756;01/05/15;12/12/14;27/02/15;1;;;
55443;A145;;2016;275;275;0;19;;;;;16/11/15;23/11/15;24/02/17;02/05/17;1;1449;19/04/16;;;1;;;
55443;A145;;2017;0;275;357.61;19;;;;;25/10/16;;;;1;;;30/01/17;10/02/17;1;;;
55450;A146;;2016;275;275;;20;16/02/16;22/02/16;01/03/16;01/03/16;;;;;0;709;11/03/16;;;0;;;
55450;A146;;2017;0;275;;20;;;;;26/10/16;10/11/16;;;0;;;;;0;;;
55450;A146;;2018;0;0;;20;;;;;;;;;0;;;;;0;;;
255502502;A147;;2016;0;1136.6;;21;03/05/16;13/05/16;23/05/16;23/05/16;;;;;0;;;;;0;;;
255502213;A148;St-JeanlesBuzy;2015;1108.2;765;343.2;19;03/04/15;15/04/15;23/04/15;27/04/15;;;04/03/16;;0;1986;12/05/15;03/04/15;15/04/15;1;;;
255502213;A148;St-JeanlesBuzy;2016;1183.43;832.5;350.93;19;;;;;16/11/15;24/11/15;24/02/17;;0;1510;21/04/16;16/11/15;24/11/15;1;;;
255502213;A148;St-JeanlesBuzy;2017;0;832.5;357.61;19;;;;;25/10/16;28/11/16;;;0;;;30/01/17;10/02/17;1;;;
255502213;A149;St-JeanlesBuzy;2017;0;600.7;;21;26/10/16;25/11/16;30/11/16;30/11/16;;;;;0;;;;;0;;;
255502312;A150;;2010;634.47;311.25;323.22;17;09/03/10;19/03/10;16/04/10;20/04/10;;;;;0;111;19/01/11;;19/03/10;0;;;
255502312;A150;;2011;638.67;311.25;327.42;17;;;;;;;;;0;2607;11/07/11;28/12/10;06/01/11;0;;;
255502312;A150;;2012;634.62;311.25;323.37;17;;;;;20/12/11;;;;0;2329;20/06/12;30/12/11;01/02/12;0;;;
255502312;A151;;2013;661.51;332;329.51;17;09/01/13;23/01/13;28/01/13;30/01/13;;;11/01/13;;0;1886;22/04/13;22/01/13;15/02/13;0;;;
255502312;A151;;2014;673.75;332;341.75;17;;;;;;;22/01/14;;0;1094;03/04/14;14/01/14;23/01/14;0;;;
255502312;A152;;2015;680.7;337.5;343.2;19;10/12/14;18/12/14;26/12/14;05/01/15;;;04/03/16;03/05/16;1;1755;01/05/15;23/12/14;05/01/15;1;;;
255502312;A152;;2016;688.43;337.5;350.93;19;;;;;16/11/15;07/12/15;24/02/17;03/05/17;1;1501;21/04/16;16/11/15;07/12/15;1;;;
255502312;A152;;2017;0;337.5;;19;;;;;25/10/16;09/11/16;;;1;;;;;0;;;
55467;A153;;2009;455;455;;21;06/05/09;15/05/09;03/06/09;10/06/09;;;;;0;3127;24/09/09;;;0;;;
55467;A154;;2015;1000.2;657;343.2;19;12/08/15;12/08/15;17/08/15;18/08/15;;;04/03/16;;1;3761;25/08/15;12/08/15;12/08/15;1;;;
55467;A154;;2016;1007.93;657;350.93;19;;;;;16/11/15;25/11/15;24/02/17;;1;1689;04/05/16;16/11/15;25/11/15;1;;;
55467;A154;;2017;0;657;357.61;19;;;;;25/10/16;02/11/16;;;1;;;30/01/17;20/02/17;1;;;
55470;A155;;2010;573.22;250;323.22;17;12/01/10;29/01/10;16/02/10;17/02/10;;;;;0;1799;26/05/10;15/02/10;26/02/10;0;;;
55470;A155;;2011;250;250;0;17;;;;;;;;;0;2596;11/07/11;;;0;;;
55470;A155;;2012;573.37;250;323.37;17;;;;;22/02/12;;;;0;2175;08/06/12;30/12/11;05/03/12;0;;;
55470;A156;;2013;275;275;0;17;09/01/13;25/01/13;31/01/13;04/02/13;;;11/01/13;29/07/13;1;1727;18/04/13;;;0;;;
55470;A156;;2014;411.7;275;136.7;17;;;;;03/12/13;12/12/13;22/01/14;;1;991;27/03/14;14/01/14;27/01/14;0;;;
55470;A157;pasdeservice;2015;275;275;0;19;25/11/14;01/12/14;05/12/14;10/12/14;;;;;1;1625;29/04/15;;13/01/15;1;;;
55470;A157;pasdeservice;2016;415.37;275;140.37;19;;;;;16/11/15;24/11/15;04/03/16;26/04/16;1;1504;21/04/16;16/11/15;24/11/15;1;;;
55470;A157;pasdeservice;2017;0;275;;19;;;;;25/10/16;07/11/16;;;1;;;;;0;;;
55473;A158;;2010;250;250;0;17;12/01/10;18/03/10;16/04/10;20/04/10;;;;;0;1802;26/05/10;10/03/10;;0;;;
55473;A158;;2011;577.42;250;327.42;17;;;;;;;;;0;2599;11/07/11;28/12/10;23/02/11;0;;;
55473;A158;;2012;250;250;;17;;;;;20/12/11;;;;0;2175;08/06/12;;;0;;;
55473;A159;;2013;604.51;275;329.51;17;09/01/13;31/01/13;04/02/13;07/02/13;;;11/01/13;;0;1729;18/04/13;22/01/13;28/01/13;0;;;
55473;A159;;2014;275;275;0;17;;;;;;;22/01/14;;0;1046;28/03/14;;;0;;;
55473;A160;;2015;618.2;275;343.2;19;25/11/14;03/12/14;05/12/14;10/12/14;;;04/03/16;;0;1624;29/04/15;12/12/14;08/01/15;1;;;
55473;A160;;2016;275;275;0;19;;;;;16/11/15;25/11/15;24/02/17;;0;1674;04/05/16;;;1;;;
55473;A160;;2017;0;275;357.61;19;;;;;25/10/16;03/11/16;;;0;;;30/01/17;10/02/17;1;;;
245501150;A161;;2010;1246.45;600;646.45;17;21/01/10;08/02/10;16/02/10;17/02/10;;;;;0;2661;16/07/10;15/02/10;19/05/10;0;;;
245501150;A161;;2011;1254.85;600;654.85;17;;;;;;;;;0;2593;11/07/11;28/12/10;28/01/11;0;;;
245501150;A161;;2012;1246.75;600;646.75;17;;;;;20/12/11;;;;0;2324;20/06/12;30/12/11;16/01/12;0;;;
245501150;A162;;2013;903.61;640;263.61;17;09/01/13;25/01/13;31/01/13;01/02/13;;;11/01/13;;0;3035;31/05/13;15/04/13;29/04/13;0;;;
245501150;A162;;2014;913.4;640;273.4;17;;;;;;;22/01/14;;0;1104;03/04/14;14/01/14;27/01/14;0;;;
245501150;A163;;2015;1030.56;756;274.56;19;25/11/14;16/02/15;19/02/15;20/02/15;;;04/03/16;22/04/16;0;1766;01/05/15;10/12/14;11/02/15;1;;;
245501150;A163;;2016;1036.75;756;280.75;19;;;;;16/11/15;27/11/16;24/02/17;;0;1795;10/05/16;16/11/15;27/11/15;1;;;
245501150;A163;;2017;0;756;143.05;19;;;;;25/10/16;04/11/16;;;0;;;30/01/17;08/03/17;1;;;
245501473;A164;Groupement;2012;927.6;927.6;;21;09/08/12;16/08/12;07/09/12;12/09/12;;;;;0;3736;19/09/12;;;0;;;
245501473;A165;Groupement-ANNULEE;2012;0;1302.6;;21;25/06/12;05/07/12;12/07/12;16/07/12;;;;;0;3126;31/07/12;;;0;;;
245501473;A166;PillonetNouillonpont;2015;0;1138.5;;21;05/08/15;12/08/15;14/08/15;18/08/15;;;;;0;4091;13/10/16;;;0;;;
245501473;A167;;2013;667.91;338.4;329.51;17;13/05/13;24/05/13;30/05/13;;;;;;0;6717;20/09/13;16/01/13;25/01/13;0;;;
245501473;A167;;2014;338.4;338.4;0;17;;;;;03/12/13;12/12/13;22/01/14;26/02/14;1;2042;19/06/14;01/04/14;;0;;;
245501473;A168;Annuléle26/02/15;2015;1100.4;414;686.4;17;25/11/14;04/12/14;10/12/14;12/12/14;;;;;0;4152;30/09/15;15/09/15;18/09/15;1;;;
245501473;A168;;2016;1007.93;657;350.93;17;;;;;16/11/15;25/11/15;04/03/16;;0;1502;21/04/16;20/11/15;30/11/15;1;;;
245501473;A169;etDamvillers;2017;0;1281;1072.83;18;17/11/16;28/11/16;30/11/16;05/12/16;;;24/02/17;;0;;;30/01/17;08/02/17;0;;;
245501473;A169;etDamvillers;2018;0;0;;18;;;;;;;;;0;;;;;0;;;
245501473;A169;etDamvillers;2019;0;0;;18;;;;;;;;;0;;;;;0;;;
245501200;A170;VUPNle22/3/16enattentededécisiondelacollectivité;2015;0;465.95;;21;14/11/14;27/11/14;02/12/14;08/12/14;;;;;0;;;;;0;;;
245501200;A171;;2017;0;465.95;;21;29/03/17;12/05/17;;;;;;;0;;;;;0;;;
245501200;A172;;2013;1139.03;480;659.03;17;25/02/13;22/05/13;27/05/13;28/05/13;;;;;0;6718;20/09/13;25/02/13;13/08/13;0;;;
245501200;A172;;2014;1163.5;480;683.5;17;;;;;03/12/13;26/02/14;22/01/14;;0;1105;03/04/14;14/01/14;26/02/14;0;;;
245501200;A173;;2015;1226.4;540;686.4;19;03/12/14;26/01/15;29/01/15;30/01/15;;;04/03/16;09/05/16;1;1618;29/04/15;21/01/15;17/02/15;1;;;
245501200;A173;;2016;1241.87;540;701.87;19;;;;;16/11/15;16/12/15;24/02/17;14/04/17;1;1505;21/04/16;16/11/15;16/12/15;1;;;
245501200;A173;;2017;0;540;357.61;19;;;;;25/10/16;10/11/16;;;1;;;30/01/17;07/02/17;0;;;
245501283;A174;;2009;250;250;;17;08/06/09;30/06/09;29/07/09;04/08/09;;;;;0;4158;24/11/09;;;0;;;
245501283;A174;;2010;1021.45;375;646.45;17;;;;;;;;;0;1795;26/05/10;15/02/10;24/02/10;0;;;
245501283;A174;;2011;1104.85;450;654.85;17;;;;;;;;;0;2606;11/07/11;28/12/10;07/01/11;0;;;
245501283;A175;;2012;1321.75;675;646.75;17;21/11/11;06/12/11;16/12/11;16/12/11;;;11/01/13;21/01/13;0;2319;20/06/12;30/12/11;12/01/12;0;;;
245501283;A175;;2013;983.61;720;263.61;17;;;;;14/01/13;;22/01/14;25/01/14;1;2068;30/04/13;15/04/13;17/04/13;0;;;
245501283;A175;;2014;993.4;720;273.4;17;;;;;03/12/13;09/12/13;18/02/15;04/03/15;1;1113;03/04/14;14/01/14;21/01/14;0;;;
245501283;A176;;2015;869.56;595;274.56;18;25/11/14;10/12/14;22/12/14;24/12/14;;;04/03/16;18/04/16;1;1573;29/04/15;12/12/14;23/12/14;1;;;
245501283;A176;;2016;875.75;595;280.75;18;;;;;16/11/15;23/11/15;24/02/17;06/03/17;1;1507;21/04/16;16/11/15;23/11/15;1;;;
245501283;A176;;2017;0;595;143.05;18;;;;;25/10/16;02/11/16;;;1;;;30/01/17;10/02/17;1;;;
55481;A177;;2011;0;368.25;;21;06/01/11;08/02/11;15/02/11;18/02/11;;;;;0;;;;;0;;;
55481;A178;Groupement;2012;376.75;376.75;;21;;03/04/12;18/04/12;18/04/12;;;;;0;2635;06/07/12;;;0;;;
245501382;A179;;2009;418.75;418.75;;21;06/05/09;25/06/09;29/07/09;04/08/09;;;;;0;2733;14/08/09;;;0;;;
245501382;A180;;2013;480;480;0;17;05/03/13;21/03/13;25/03/13;04/04/13;;;22/01/14;;0;2069;30/04/13;;;0;;;
245501382;A180;;2014;480;480;0;17;;;;;03/12/13;06/12/13;;11/05/15;0;1096;03/04/14;14/01/14;20/01/14;0;;;
245501382;A181;;2015;722.28;585;137.28;19;25/11/14;23/01/15;29/01/15;30/01/15;;;04/03/16;;0;1627;29/04/15;30/01/15;04/02/15;1;;;
245501382;A181;;2016;725.37;585;140.37;19;;;;;16/11/15;23/11/15;24/02/17;;0;1500;21/04/16;16/11/15;23/11/15;1;;;
245501382;A181;;2017;0;585;143.05;19;;;;;25/10/16;28/10/16;;;0;;;30/01/17;06/02/17;1;;;
255402356;A182;;2010;992;992;;21;09/09/10;20/10/10;29/10/10;05/11/10;;;;;0;5142;31/12/10;;;0;;;
255402356;A183;;2010;5300.68;2872.5;2428.18;17;09/03/10;21/05/10;03/06/10;04/06/10;;;;;0;391;15/02/11;;;0;;;
255402356;A183;;2011;5004.8;2872.5;2132.3;17;;;;;;;;;0;2604;11/07/11;28/12/10;25/01/11;0;;;
255402356;A183;;2012;5176.7;2872.5;2304.2;17;;;;;20/12/11;;;;0;2317;20/06/12;07/12/11;01/03/12;0;;;
255402356;A184;;2013;5082.49;3064;2018.49;17;09/01/13;08/04/13;11/04/13;15/04/13;;;11/01/13;;0;2065;30/04/13;22/01/13;08/04/13;0;;;
255402356;A184;;2014;5499.14;3064;2435.14;17;;;;;03/12/13;17/02/14;22/01/14;;0;1110;03/04/14;14/01/14;20/01/14;0;;;
255402356;A185;;2015;4166.5;2110.5;2056;18;26/11/14;18/12/14;26/12/14;05/01/15;;;04/03/16;;0;1750;01/05/15;10/12/14;18/12/14;1;;;
255402356;A185;;2016;4567.04;2110.5;2456.54;18;;;;;16/11/15;04/01/16;24/02/17;;0;1679;04/05/16;20/11/15;04/01/16;1;;;
255402356;A185;;2017;0;2110.5;2145.69;18;;;;;25/10/16;10/11/16;;;0;;;30/01/17;10/02/17;1;;;
245501093;A186;;2010;1185.9;1185.9;;21;12/01/10;29/01/10;16/02/10;17/02/10;;;;;0;1888;28/05/10;;;0;;;
245501093;A187;;2010;5678.74;3562.5;2116.24;17;09/03/10;30/03/10;16/04/10;20/04/10;;;;;0;1806;26/05/10;;30/03/10;0;;;
245501093;A187;;2011;6022.22;3562.5;2459.72;17;;;;;;;;;0;2605;11/07/11;28/12/10;13/01/11;0;;;
245501093;A187;;2012;6190.07;3562.5;2627.57;17;;;;;20/12/11;;;;0;2326;20/06/12;05/12/11;16/12/11;0;;;
245501093;A188;;2013;4739.19;3800;939.19;17;09/01/13;24/01/13;31/01/13;01/02/13;;;11/01/13;27/05/13;1;3039;31/05/13;15/04/13;24/04/13;0;;;
245501093;A188;;2014;4910.75;3800;1110.75;17;;;;;03/12/13;16/12/13;22/01/14;04/03/14;1;1088;03/04/14;14/01/14;23/01/14;0;;;
245501093;A189;;2015;4626.52;3255;1371.52;18;25/11/14;02/12/14;11/12/14;12/12/14;;;04/03/16;14/04/16;1;1758;01/05/15;22/12/14;08/01/15;1;;;
245501093;A189;;2016;4595.35;3332;1263.35;18;;;;;16/11/15;23/11/15;24/02/17;23/03/17;1;1805;10/05/16;04/03/16;23/11/15;1;;;
245501093;A189;;2017;0;3332;1430.48;18;;;;;25/10/16;02/11/16;;;1;;;30/01/17;20/02/17;1;;;
245501093;A190;Couvertpuis;2010;1185.9;1185.9;;21;11/05/10;25/05/10;08/06/10;10/06/10;;;;;0;5143;31/12/10;;;0;;;
255502510;A191;;2011;1104.84;450;654.84;17;04/01/11;07/01/11;18/01/11;21/01/11;;;;;0;2602;11/07/11;04/01/11;07/01/11;0;;;
255502510;A191;;2012;773.37;450;323.37;17;;;;;11/01/12;;;;0;2325;20/06/12;30/12/11;24/01/12;0;;;
255502510;A191;;2013;743.6;480;263.6;17;;;;;14/01/13;;11/01/13;;0;2642;14/05/13;15/04/13;22/04/13;0;;;
255502510;A192;;2014;616.7;480;136.7;17;22/10/13;31/10/13;06/11/13;08/11/13;;;22/01/14;24/03/14;1;1092;03/04/14;14/01/14;22/01/14;0;;;
255502510;A193;;2015;705.06;430.5;274.56;18;25/11/14;01/12/14;05/12/14;10/12/14;;;04/03/16;28/04/16;1;1634;29/04/15;10/12/14;17/12/14;1;;;
255502510;A193;;2016;570.87;430.5;140.37;18;;;;;16/11/15;23/11/15;24/02/17;24/03/17;1;1499;21/04/16;16/11/15;23/11/15;1;;;
255502510;A193;;2017;0;430.5;286.1;18;;;;;25/10/16;08/11/16;;;1;;;30/01/17;07/02/17;0;;;
255502510;A194;;2012;1067.7;1067.7;;20;27/01/12;10/02/12;22/02/12;22/02/12;;;;;0;2325;20/06/12;;;0;;;
255502510;A194;;2013;1071.8;1071.8;;20;;;;;14/01/13;;;;0;2642;14/05/13;;;0;;;
255502510;A194;;2014;1075.9;1075.9;;20;;;;;18/12/13;10/01/14;;;0;1093;03/04/14;;;0;;;
255502510;A195;;2015;1079.8;1079.8;;20;14/11/14;03/12/14;05/12/14;10/12/14;;;;;0;1965;12/05/15;;;0;;;
255502510;A196;;2016;1490.8;1490.8;;18;27/01/16;27/01/16;29/01/16;02/02/16;;;;;0;1363;14/04/16;;;0;;;
255502510;A196;;2017;0;1489.7;;18;;;;;26/10/16;09/03/17;;;0;;;;;0;;;
255502510;A196;;2018;0;0;;18;;;;;;;;;0;;;;;0;;;
255502510;A197;ANC;2011;1916;1916;;21;;10/06/11;20/06/11;23/06/11;;;;;0;3766;04/10/11;;;0;;;
255502510;A198;MOESouilly;2013;289;289;;21;17/04/13;24/05/13;29/05/13;30/05/13;;;;;0;8282;24/12/13;;;0;;;
